"","replicate","U_x","U_y","k"
"3693",3,1.1,2.8,2
"3694",4,1.1,2.8,2
"3695",5,1.1,2.8,2
"3696",6,1.1,2.8,2
"3697",7,1.1,2.8,2
"3698",8,1.1,2.8,2
"3699",9,1.1,2.8,2
"3700",10,1.1,2.8,2
"3701",1,1.1,2.9,2
"3702",2,1.1,2.9,2
"3703",3,1.1,2.9,2
"3704",4,1.1,2.9,2
"3705",5,1.1,2.9,2
"3706",6,1.1,2.9,2
"3707",7,1.1,2.9,2
"3708",8,1.1,2.9,2
"3709",9,1.1,2.9,2
"3710",10,1.1,2.9,2
"3711",1,1.1,3,2
"3712",2,1.1,3,2
"3713",3,1.1,3,2
"3714",4,1.1,3,2
"3715",5,1.1,3,2
"3716",6,1.1,3,2
"3717",7,1.1,3,2
"3718",8,1.1,3,2
"3719",9,1.1,3,2
"3720",10,1.1,3,2
"3721",1,1.2,0,1
"3722",2,1.2,0,1
"3723",3,1.2,0,1
"3724",4,1.2,0,1
"3725",5,1.2,0,1
"3726",6,1.2,0,1
"3727",7,1.2,0,1
"3728",8,1.2,0,1
"3729",9,1.2,0,1
"3730",10,1.2,0,1
"3731",1,1.2,0.1,1
"3732",2,1.2,0.1,1
"3733",3,1.2,0.1,1
"3734",4,1.2,0.1,1
"3735",5,1.2,0.1,1
"3736",6,1.2,0.1,1
"3737",7,1.2,0.1,1
"3738",8,1.2,0.1,1
"3739",9,1.2,0.1,1
"3740",10,1.2,0.1,1
"3741",1,1.2,0.2,1
"3742",2,1.2,0.2,1
"3743",3,1.2,0.2,1
"3744",4,1.2,0.2,1
"3745",5,1.2,0.2,1
"3746",6,1.2,0.2,1
"3747",7,1.2,0.2,1
"3748",8,1.2,0.2,1
"3749",9,1.2,0.2,1
"3750",10,1.2,0.2,1
"3751",1,1.2,0.3,1
"3752",2,1.2,0.3,1
"3753",3,1.2,0.3,1
"3754",4,1.2,0.3,1
"3755",5,1.2,0.3,1
"3756",6,1.2,0.3,1
"3757",7,1.2,0.3,1
"3758",8,1.2,0.3,1
"3759",9,1.2,0.3,1
"3760",10,1.2,0.3,1
"3761",1,1.2,0.4,1
"3762",2,1.2,0.4,1
"3763",3,1.2,0.4,1
"3764",4,1.2,0.4,1
"3765",5,1.2,0.4,1
"3766",6,1.2,0.4,1
"3767",7,1.2,0.4,1
"3768",8,1.2,0.4,1
"3769",9,1.2,0.4,1
"3770",10,1.2,0.4,1
"3771",1,1.2,0.5,1
"3772",2,1.2,0.5,1
"3773",3,1.2,0.5,1
"3774",4,1.2,0.5,1
"3775",5,1.2,0.5,1
"3776",6,1.2,0.5,1
"3777",7,1.2,0.5,1
"3778",8,1.2,0.5,1
"3779",9,1.2,0.5,1
"3780",10,1.2,0.5,1
"3781",1,1.2,0.6,2
"3782",2,1.2,0.6,1
"3783",3,1.2,0.6,1
"3784",4,1.2,0.6,1
"3785",5,1.2,0.6,2
"3786",6,1.2,0.6,2
"3787",7,1.2,0.6,1
"3788",8,1.2,0.6,1
"3789",9,1.2,0.6,1
"3790",10,1.2,0.6,1
"3791",1,1.2,0.7,2
"3792",2,1.2,0.7,2
"3793",3,1.2,0.7,2
"3794",4,1.2,0.7,2
"3795",5,1.2,0.7,2
"3796",6,1.2,0.7,2
"3797",7,1.2,0.7,2
"3798",8,1.2,0.7,2
"3799",9,1.2,0.7,2
"3800",10,1.2,0.7,2
"3801",1,1.2,0.8,2
"3802",2,1.2,0.8,2
"3803",3,1.2,0.8,2
"3804",4,1.2,0.8,2
"3805",5,1.2,0.8,2
"3806",6,1.2,0.8,2
"3807",7,1.2,0.8,2
"3808",8,1.2,0.8,2
"3809",9,1.2,0.8,2
"3810",10,1.2,0.8,2
"3811",1,1.2,0.9,2
"3812",2,1.2,0.9,2
"3813",3,1.2,0.9,2
"3814",4,1.2,0.9,2
"3815",5,1.2,0.9,2
"3816",6,1.2,0.9,2
"3817",7,1.2,0.9,2
"3818",8,1.2,0.9,2
"3819",9,1.2,0.9,2
"3820",10,1.2,0.9,2
"3821",1,1.2,1,2
"3822",2,1.2,1,2
"3823",3,1.2,1,2
"3824",4,1.2,1,2
"3825",5,1.2,1,2
"3826",6,1.2,1,2
"3827",7,1.2,1,2
"3828",8,1.2,1,2
"3829",9,1.2,1,2
"3830",10,1.2,1,2
"3831",1,1.2,1.1,2
"3832",2,1.2,1.1,2
"3833",3,1.2,1.1,2
"3834",4,1.2,1.1,2
"3835",5,1.2,1.1,2
"3836",6,1.2,1.1,2
"3837",7,1.2,1.1,2
"3838",8,1.2,1.1,2
"3839",9,1.2,1.1,2
"3840",10,1.2,1.1,2
"3841",1,1.2,1.2,2
"3842",2,1.2,1.2,2
"3843",3,1.2,1.2,2
"3844",4,1.2,1.2,2
"3845",5,1.2,1.2,2
"3846",6,1.2,1.2,2
"3847",7,1.2,1.2,2
"3848",8,1.2,1.2,2
"3849",9,1.2,1.2,2
"3850",10,1.2,1.2,2
"3851",1,1.2,1.3,2
"3852",2,1.2,1.3,2
"3853",3,1.2,1.3,2
"3854",4,1.2,1.3,2
"3855",5,1.2,1.3,2
"3856",6,1.2,1.3,2
"3857",7,1.2,1.3,2
"3858",8,1.2,1.3,2
"3859",9,1.2,1.3,2
"3860",10,1.2,1.3,2
"3861",1,1.2,1.4,2
"3862",2,1.2,1.4,2
"3863",3,1.2,1.4,2
"3864",4,1.2,1.4,2
"3865",5,1.2,1.4,2
"3866",6,1.2,1.4,2
"3867",7,1.2,1.4,2
"3868",8,1.2,1.4,2
"3869",9,1.2,1.4,2
"3870",10,1.2,1.4,2
"3871",1,1.2,1.5,2
"3872",2,1.2,1.5,2
"3873",3,1.2,1.5,2
"3874",4,1.2,1.5,2
"3875",5,1.2,1.5,2
"3876",6,1.2,1.5,2
"3877",7,1.2,1.5,2
"3878",8,1.2,1.5,2
"3879",9,1.2,1.5,2
"3880",10,1.2,1.5,2
"3881",1,1.2,1.6,2
"3882",2,1.2,1.6,2
"3883",3,1.2,1.6,2
"3884",4,1.2,1.6,2
"3885",5,1.2,1.6,2
"3886",6,1.2,1.6,2
"3887",7,1.2,1.6,2
"3888",8,1.2,1.6,2
"3889",9,1.2,1.6,2
"3890",10,1.2,1.6,2
"3891",1,1.2,1.7,2
"3892",2,1.2,1.7,2
"3893",3,1.2,1.7,2
"3894",4,1.2,1.7,2
"3895",5,1.2,1.7,2
"3896",6,1.2,1.7,2
"3897",7,1.2,1.7,2
"3898",8,1.2,1.7,2
"3899",9,1.2,1.7,2
"3900",10,1.2,1.7,2
"3901",1,1.2,1.8,2
"3902",2,1.2,1.8,2
"3903",3,1.2,1.8,2
"3904",4,1.2,1.8,2
"3905",5,1.2,1.8,2
"3906",6,1.2,1.8,2
"3907",7,1.2,1.8,2
"3908",8,1.2,1.8,2
"3909",9,1.2,1.8,2
"3910",10,1.2,1.8,2
"3911",1,1.2,1.9,2
"3912",2,1.2,1.9,2
"3913",3,1.2,1.9,2
"3914",4,1.2,1.9,2
"3915",5,1.2,1.9,2
"3916",6,1.2,1.9,2
"3917",7,1.2,1.9,2
"3918",8,1.2,1.9,2
"3919",9,1.2,1.9,2
"3920",10,1.2,1.9,2
"3921",1,1.2,2,2
"3922",2,1.2,2,2
"3923",3,1.2,2,2
"3924",4,1.2,2,2
"3925",5,1.2,2,2
"3926",6,1.2,2,2
"3927",7,1.2,2,2
"3928",8,1.2,2,2
"3929",9,1.2,2,2
"3930",10,1.2,2,2
"3931",1,1.2,2.1,2
"3932",2,1.2,2.1,2
"3933",3,1.2,2.1,2
"3934",4,1.2,2.1,2
"3935",5,1.2,2.1,2
"3936",6,1.2,2.1,2
"3937",7,1.2,2.1,2
"3938",8,1.2,2.1,2
"3939",9,1.2,2.1,2
"3940",10,1.2,2.1,2
"3941",1,1.2,2.2,2
"3942",2,1.2,2.2,2
"3943",3,1.2,2.2,2
"3944",4,1.2,2.2,2
"3945",5,1.2,2.2,2
"3946",6,1.2,2.2,2
"3947",7,1.2,2.2,2
"3948",8,1.2,2.2,2
"3949",9,1.2,2.2,2
"3950",10,1.2,2.2,2
"3951",1,1.2,2.3,2
"3952",2,1.2,2.3,2
"3953",3,1.2,2.3,2
"3954",4,1.2,2.3,2
"3955",5,1.2,2.3,2
"3956",6,1.2,2.3,2
"3957",7,1.2,2.3,2
"3958",8,1.2,2.3,2
"3959",9,1.2,2.3,2
"3960",10,1.2,2.3,2
"3961",1,1.2,2.4,2
"3962",2,1.2,2.4,2
"3963",3,1.2,2.4,2
"3964",4,1.2,2.4,2
"3965",5,1.2,2.4,2
"3966",6,1.2,2.4,2
"3967",7,1.2,2.4,2
"3968",8,1.2,2.4,2
"3969",9,1.2,2.4,2
"3970",10,1.2,2.4,2
"3971",1,1.2,2.5,2
"3972",2,1.2,2.5,2
"3973",3,1.2,2.5,2
"3974",4,1.2,2.5,2
"3975",5,1.2,2.5,2
"3976",6,1.2,2.5,2
"3977",7,1.2,2.5,2
"3978",8,1.2,2.5,2
"3979",9,1.2,2.5,2
"3980",10,1.2,2.5,2
"3981",1,1.2,2.6,2
"3982",2,1.2,2.6,2
"3983",3,1.2,2.6,2
"3984",4,1.2,2.6,2
"3985",5,1.2,2.6,2
"3986",6,1.2,2.6,2
"3987",7,1.2,2.6,2
"3988",8,1.2,2.6,2
"3989",9,1.2,2.6,2
"3990",10,1.2,2.6,2
"3991",1,1.2,2.7,2
"3992",2,1.2,2.7,2
"3993",3,1.2,2.7,2
"3994",4,1.2,2.7,2
"3995",5,1.2,2.7,2
"3996",6,1.2,2.7,2
"3997",7,1.2,2.7,2
"3998",8,1.2,2.7,2
"3999",9,1.2,2.7,2
"4000",10,1.2,2.7,2
"4001",1,1.2,2.8,2
"4002",2,1.2,2.8,2
"4003",3,1.2,2.8,2
"4004",4,1.2,2.8,2
"4005",5,1.2,2.8,2
"4006",6,1.2,2.8,2
"4007",7,1.2,2.8,2
"4008",8,1.2,2.8,2
"4009",9,1.2,2.8,2
"4010",10,1.2,2.8,2
"4011",1,1.2,2.9,2
"4012",2,1.2,2.9,2
"4013",3,1.2,2.9,2
"4014",4,1.2,2.9,2
"4015",5,1.2,2.9,2
"4016",6,1.2,2.9,2
"4017",7,1.2,2.9,2
"4018",8,1.2,2.9,2
"4019",9,1.2,2.9,2
"4020",10,1.2,2.9,2
"4021",1,1.2,3,2
"4022",2,1.2,3,2
"4023",3,1.2,3,2
"4024",4,1.2,3,2
"4025",5,1.2,3,2
"4026",6,1.2,3,2
"4027",7,1.2,3,2
"4028",8,1.2,3,2
"4029",9,1.2,3,2
"4030",10,1.2,3,2
"4031",1,1.3,0,1
"4032",2,1.3,0,1
"4033",3,1.3,0,1
"4034",4,1.3,0,1
"4035",5,1.3,0,1
"4036",6,1.3,0,1
"4037",7,1.3,0,1
"4038",8,1.3,0,1
"4039",9,1.3,0,1
"4040",10,1.3,0,1
"4041",1,1.3,0.1,1
"4042",2,1.3,0.1,1
"4043",3,1.3,0.1,1
"4044",4,1.3,0.1,1
"4045",5,1.3,0.1,1
"4046",6,1.3,0.1,1
"4047",7,1.3,0.1,1
"4048",8,1.3,0.1,1
"4049",9,1.3,0.1,1
"4050",10,1.3,0.1,1
"4051",1,1.3,0.2,1
"4052",2,1.3,0.2,1
"4053",3,1.3,0.2,1
"4054",4,1.3,0.2,1
"4055",5,1.3,0.2,1
"4056",6,1.3,0.2,1
"4057",7,1.3,0.2,1
"4058",8,1.3,0.2,1
"4059",9,1.3,0.2,1
"4060",10,1.3,0.2,1
"4061",1,1.3,0.3,1
"4062",2,1.3,0.3,1
"4063",3,1.3,0.3,1
"4064",4,1.3,0.3,1
"4065",5,1.3,0.3,1
"4066",6,1.3,0.3,1
"4067",7,1.3,0.3,1
"4068",8,1.3,0.3,1
"4069",9,1.3,0.3,1
"4070",10,1.3,0.3,1
"4071",1,1.3,0.4,1
"4072",2,1.3,0.4,1
"4073",3,1.3,0.4,1
"4074",4,1.3,0.4,1
"4075",5,1.3,0.4,1
"4076",6,1.3,0.4,1
"4077",7,1.3,0.4,1
"4078",8,1.3,0.4,1
"4079",9,1.3,0.4,1
"4080",10,1.3,0.4,1
"4081",1,1.3,0.5,1
"4082",2,1.3,0.5,1
"4083",3,1.3,0.5,1
"4084",4,1.3,0.5,1
"4085",5,1.3,0.5,1
"4086",6,1.3,0.5,1
"4087",7,1.3,0.5,1
"4088",8,1.3,0.5,1
"4089",9,1.3,0.5,1
"4090",10,1.3,0.5,1
"4091",1,1.3,0.6,2
"4092",2,1.3,0.6,2
"4093",3,1.3,0.6,2
"4094",4,1.3,0.6,2
"4095",5,1.3,0.6,2
"4096",6,1.3,0.6,2
"4097",7,1.3,0.6,2
"4098",8,1.3,0.6,2
"4099",9,1.3,0.6,2
"4100",10,1.3,0.6,2
"4101",1,1.3,0.7,2
"4102",2,1.3,0.7,2
"4103",3,1.3,0.7,2
"4104",4,1.3,0.7,2
"4105",5,1.3,0.7,2
"4106",6,1.3,0.7,2
"4107",7,1.3,0.7,2
"4108",8,1.3,0.7,2
"4109",9,1.3,0.7,2
"4110",10,1.3,0.7,2
"4111",1,1.3,0.8,2
"4112",2,1.3,0.8,2
"4113",3,1.3,0.8,2
"4114",4,1.3,0.8,2
"4115",5,1.3,0.8,2
"4116",6,1.3,0.8,2
"4117",7,1.3,0.8,2
"4118",8,1.3,0.8,2
"4119",9,1.3,0.8,2
"4120",10,1.3,0.8,2
"4121",1,1.3,0.9,2
"4122",2,1.3,0.9,2
"4123",3,1.3,0.9,2
"4124",4,1.3,0.9,2
"4125",5,1.3,0.9,2
"4126",6,1.3,0.9,2
"4127",7,1.3,0.9,2
"4128",8,1.3,0.9,2
"4129",9,1.3,0.9,2
"4130",10,1.3,0.9,2
"4131",1,1.3,1,2
"4132",2,1.3,1,2
"4133",3,1.3,1,2
"4134",4,1.3,1,2
"4135",5,1.3,1,2
"4136",6,1.3,1,2
"4137",7,1.3,1,2
"4138",8,1.3,1,2
"4139",9,1.3,1,2
"4140",10,1.3,1,2
"4141",1,1.3,1.1,2
"4142",2,1.3,1.1,2
"4143",3,1.3,1.1,2
"4144",4,1.3,1.1,2
"4145",5,1.3,1.1,2
"4146",6,1.3,1.1,2
"4147",7,1.3,1.1,2
"4148",8,1.3,1.1,2
"4149",9,1.3,1.1,2
"4150",10,1.3,1.1,2
"4151",1,1.3,1.2,2
"4152",2,1.3,1.2,2
"4153",3,1.3,1.2,2
"4154",4,1.3,1.2,2
"4155",5,1.3,1.2,2
"4156",6,1.3,1.2,2
"4157",7,1.3,1.2,2
"4158",8,1.3,1.2,2
"4159",9,1.3,1.2,2
"4160",10,1.3,1.2,2
"4161",1,1.3,1.3,2
"4162",2,1.3,1.3,2
"4163",3,1.3,1.3,2
"4164",4,1.3,1.3,2
"4165",5,1.3,1.3,2
"4166",6,1.3,1.3,2
"4167",7,1.3,1.3,2
"4168",8,1.3,1.3,2
"4169",9,1.3,1.3,2
"4170",10,1.3,1.3,2
"4171",1,1.3,1.4,2
"4172",2,1.3,1.4,2
"4173",3,1.3,1.4,2
"4174",4,1.3,1.4,2
"4175",5,1.3,1.4,2
"4176",6,1.3,1.4,2
"4177",7,1.3,1.4,2
"4178",8,1.3,1.4,2
"4179",9,1.3,1.4,2
"4180",10,1.3,1.4,2
"4181",1,1.3,1.5,2
"4182",2,1.3,1.5,2
"4183",3,1.3,1.5,2
"4184",4,1.3,1.5,2
"4185",5,1.3,1.5,2
"4186",6,1.3,1.5,2
"4187",7,1.3,1.5,2
"4188",8,1.3,1.5,2
"4189",9,1.3,1.5,2
"4190",10,1.3,1.5,2
"4191",1,1.3,1.6,2
"4192",2,1.3,1.6,2
"4193",3,1.3,1.6,2
"4194",4,1.3,1.6,2
"4195",5,1.3,1.6,2
"4196",6,1.3,1.6,2
"4197",7,1.3,1.6,2
"4198",8,1.3,1.6,2
"4199",9,1.3,1.6,2
"4200",10,1.3,1.6,2
"4201",1,1.3,1.7,2
"4202",2,1.3,1.7,2
"4203",3,1.3,1.7,2
"4204",4,1.3,1.7,2
"4205",5,1.3,1.7,2
"4206",6,1.3,1.7,2
"4207",7,1.3,1.7,2
"4208",8,1.3,1.7,2
"4209",9,1.3,1.7,2
"4210",10,1.3,1.7,2
"4211",1,1.3,1.8,2
"4212",2,1.3,1.8,2
"4213",3,1.3,1.8,2
"4214",4,1.3,1.8,2
"4215",5,1.3,1.8,2
"4216",6,1.3,1.8,2
"4217",7,1.3,1.8,2
"4218",8,1.3,1.8,2
"4219",9,1.3,1.8,2
"4220",10,1.3,1.8,2
"4221",1,1.3,1.9,2
"4222",2,1.3,1.9,2
"4223",3,1.3,1.9,2
"4224",4,1.3,1.9,2
"4225",5,1.3,1.9,2
"4226",6,1.3,1.9,2
"4227",7,1.3,1.9,2
"4228",8,1.3,1.9,2
"4229",9,1.3,1.9,2
"4230",10,1.3,1.9,2
"4231",1,1.3,2,2
"4232",2,1.3,2,2
"4233",3,1.3,2,2
"4234",4,1.3,2,2
"4235",5,1.3,2,2
"4236",6,1.3,2,2
"4237",7,1.3,2,2
"4238",8,1.3,2,2
"4239",9,1.3,2,2
"4240",10,1.3,2,2
"4241",1,1.3,2.1,2
"4242",2,1.3,2.1,2
"4243",3,1.3,2.1,2
"4244",4,1.3,2.1,2
"4245",5,1.3,2.1,2
"4246",6,1.3,2.1,2
"4247",7,1.3,2.1,2
"4248",8,1.3,2.1,2
"4249",9,1.3,2.1,2
"4250",10,1.3,2.1,2
"4251",1,1.3,2.2,2
"4252",2,1.3,2.2,2
"4253",3,1.3,2.2,2
"4254",4,1.3,2.2,2
"4255",5,1.3,2.2,2
"4256",6,1.3,2.2,2
"4257",7,1.3,2.2,2
"4258",8,1.3,2.2,2
"4259",9,1.3,2.2,2
"4260",10,1.3,2.2,2
"4261",1,1.3,2.3,2
"4262",2,1.3,2.3,2
"4263",3,1.3,2.3,2
"4264",4,1.3,2.3,2
"4265",5,1.3,2.3,2
"4266",6,1.3,2.3,2
"4267",7,1.3,2.3,2
"4268",8,1.3,2.3,2
"4269",9,1.3,2.3,2
"4270",10,1.3,2.3,2
"4271",1,1.3,2.4,2
"4272",2,1.3,2.4,2
"4273",3,1.3,2.4,2
"4274",4,1.3,2.4,2
"4275",5,1.3,2.4,2
"4276",6,1.3,2.4,2
"4277",7,1.3,2.4,2
"4278",8,1.3,2.4,2
"4279",9,1.3,2.4,2
"4280",10,1.3,2.4,2
"4281",1,1.3,2.5,2
"4282",2,1.3,2.5,2
"4283",3,1.3,2.5,2
"4284",4,1.3,2.5,2
"4285",5,1.3,2.5,2
"4286",6,1.3,2.5,2
"4287",7,1.3,2.5,2
"4288",8,1.3,2.5,2
"4289",9,1.3,2.5,2
"4290",10,1.3,2.5,2
"4291",1,1.3,2.6,2
"4292",2,1.3,2.6,2
"4293",3,1.3,2.6,2
"4294",4,1.3,2.6,2
"4295",5,1.3,2.6,2
"4296",6,1.3,2.6,2
"4297",7,1.3,2.6,2
"4298",8,1.3,2.6,2
"4299",9,1.3,2.6,2
"4300",10,1.3,2.6,2
"4301",1,1.3,2.7,2
"4302",2,1.3,2.7,2
"4303",3,1.3,2.7,2
"4304",4,1.3,2.7,2
"4305",5,1.3,2.7,2
"4306",6,1.3,2.7,2
"4307",7,1.3,2.7,2
"4308",8,1.3,2.7,2
"4309",9,1.3,2.7,2
"4310",10,1.3,2.7,2
"4311",1,1.3,2.8,2
"4312",2,1.3,2.8,2
"4313",3,1.3,2.8,2
"4314",4,1.3,2.8,2
"4315",5,1.3,2.8,2
"4316",6,1.3,2.8,2
"4317",7,1.3,2.8,2
"4318",8,1.3,2.8,2
"4319",9,1.3,2.8,2
"4320",10,1.3,2.8,2
"4321",1,1.3,2.9,2
"4322",2,1.3,2.9,2
"4323",3,1.3,2.9,2
"4324",4,1.3,2.9,2
"4325",5,1.3,2.9,2
"4326",6,1.3,2.9,2
"4327",7,1.3,2.9,2
"4328",8,1.3,2.9,2
"4329",9,1.3,2.9,2
"4330",10,1.3,2.9,2
"4331",1,1.3,3,2
"4332",2,1.3,3,2
"4333",3,1.3,3,2
"4334",4,1.3,3,2
"4335",5,1.3,3,2
"4336",6,1.3,3,2
"4337",7,1.3,3,2
"4338",8,1.3,3,2
"4339",9,1.3,3,2
"4340",10,1.3,3,2
"4341",1,1.4,0,1
"4342",2,1.4,0,1
"4343",3,1.4,0,1
"4344",4,1.4,0,1
"4345",5,1.4,0,1
"4346",6,1.4,0,1
"4347",7,1.4,0,1
"4348",8,1.4,0,1
"4349",9,1.4,0,1
"4350",10,1.4,0,1
"4351",1,1.4,0.1,1
"4352",2,1.4,0.1,1
"4353",3,1.4,0.1,1
"4354",4,1.4,0.1,1
"4355",5,1.4,0.1,1
"4356",6,1.4,0.1,1
"4357",7,1.4,0.1,1
"4358",8,1.4,0.1,1
"4359",9,1.4,0.1,1
"4360",10,1.4,0.1,1
"4361",1,1.4,0.2,1
"4362",2,1.4,0.2,1
"4363",3,1.4,0.2,1
"4364",4,1.4,0.2,1
"4365",5,1.4,0.2,1
"4366",6,1.4,0.2,1
"4367",7,1.4,0.2,1
"4368",8,1.4,0.2,1
"4369",9,1.4,0.2,1
"4370",10,1.4,0.2,1
"4371",1,1.4,0.3,1
"4372",2,1.4,0.3,1
"4373",3,1.4,0.3,1
"4374",4,1.4,0.3,1
"4375",5,1.4,0.3,1
"4376",6,1.4,0.3,1
"4377",7,1.4,0.3,1
"4378",8,1.4,0.3,1
"4379",9,1.4,0.3,1
"4380",10,1.4,0.3,1
"4381",1,1.4,0.4,1
"4382",2,1.4,0.4,1
"4383",3,1.4,0.4,1
"4384",4,1.4,0.4,1
"4385",5,1.4,0.4,1
"4386",6,1.4,0.4,1
"4387",7,1.4,0.4,1
"4388",8,1.4,0.4,1
"4389",9,1.4,0.4,1
"4390",10,1.4,0.4,1
"4391",1,1.4,0.5,1
"4392",2,1.4,0.5,1
"4393",3,1.4,0.5,1
"4394",4,1.4,0.5,1
"4395",5,1.4,0.5,1
"4396",6,1.4,0.5,1
"4397",7,1.4,0.5,1
"4398",8,1.4,0.5,1
"4399",9,1.4,0.5,1
"4400",10,1.4,0.5,1
"4401",1,1.4,0.6,2
"4402",2,1.4,0.6,2
"4403",3,1.4,0.6,2
"4404",4,1.4,0.6,2
"4405",5,1.4,0.6,2
"4406",6,1.4,0.6,2
"4407",7,1.4,0.6,2
"4408",8,1.4,0.6,2
"4409",9,1.4,0.6,2
"4410",10,1.4,0.6,2
"4411",1,1.4,0.7,2
"4412",2,1.4,0.7,2
"4413",3,1.4,0.7,2
"4414",4,1.4,0.7,2
"4415",5,1.4,0.7,2
"4416",6,1.4,0.7,2
"4417",7,1.4,0.7,2
"4418",8,1.4,0.7,2
"4419",9,1.4,0.7,2
"4420",10,1.4,0.7,2
"4421",1,1.4,0.8,2
"4422",2,1.4,0.8,2
"4423",3,1.4,0.8,2
"4424",4,1.4,0.8,2
"4425",5,1.4,0.8,2
"4426",6,1.4,0.8,2
"4427",7,1.4,0.8,2
"4428",8,1.4,0.8,2
"4429",9,1.4,0.8,2
"4430",10,1.4,0.8,2
"4431",1,1.4,0.9,2
"4432",2,1.4,0.9,2
"4433",3,1.4,0.9,2
"4434",4,1.4,0.9,2
"4435",5,1.4,0.9,2
"4436",6,1.4,0.9,2
"4437",7,1.4,0.9,2
"4438",8,1.4,0.9,2
"4439",9,1.4,0.9,2
"4440",10,1.4,0.9,2
"4441",1,1.4,1,2
"4442",2,1.4,1,2
"4443",3,1.4,1,2
"4444",4,1.4,1,2
"4445",5,1.4,1,2
"4446",6,1.4,1,2
"4447",7,1.4,1,2
"4448",8,1.4,1,2
"4449",9,1.4,1,2
"4450",10,1.4,1,2
"4451",1,1.4,1.1,2
"4452",2,1.4,1.1,2
"4453",3,1.4,1.1,2
"4454",4,1.4,1.1,2
"4455",5,1.4,1.1,2
"4456",6,1.4,1.1,2
"4457",7,1.4,1.1,2
"4458",8,1.4,1.1,2
"4459",9,1.4,1.1,2
"4460",10,1.4,1.1,2
"4461",1,1.4,1.2,2
"4462",2,1.4,1.2,2
"4463",3,1.4,1.2,2
"4464",4,1.4,1.2,2
"4465",5,1.4,1.2,2
"4466",6,1.4,1.2,2
"4467",7,1.4,1.2,2
"4468",8,1.4,1.2,2
"4469",9,1.4,1.2,2
"4470",10,1.4,1.2,2
"4471",1,1.4,1.3,2
"4472",2,1.4,1.3,2
"4473",3,1.4,1.3,2
"4474",4,1.4,1.3,2
"4475",5,1.4,1.3,2
"4476",6,1.4,1.3,2
"4477",7,1.4,1.3,2
"4478",8,1.4,1.3,2
"4479",9,1.4,1.3,2
"4480",10,1.4,1.3,2
"4481",1,1.4,1.4,2
"4482",2,1.4,1.4,2
"4483",3,1.4,1.4,2
"4484",4,1.4,1.4,2
"4485",5,1.4,1.4,2
"4486",6,1.4,1.4,2
"4487",7,1.4,1.4,2
"4488",8,1.4,1.4,2
"4489",9,1.4,1.4,2
"4490",10,1.4,1.4,2
"4491",1,1.4,1.5,2
"4492",2,1.4,1.5,2
"4493",3,1.4,1.5,2
"4494",4,1.4,1.5,2
"4495",5,1.4,1.5,2
"4496",6,1.4,1.5,2
"4497",7,1.4,1.5,2
"4498",8,1.4,1.5,2
"4499",9,1.4,1.5,2
"4500",10,1.4,1.5,2
"4501",1,1.4,1.6,2
"4502",2,1.4,1.6,2
"4503",3,1.4,1.6,2
"4504",4,1.4,1.6,2
"4505",5,1.4,1.6,2
"4506",6,1.4,1.6,2
"4507",7,1.4,1.6,2
"4508",8,1.4,1.6,2
"4509",9,1.4,1.6,2
"4510",10,1.4,1.6,2
"4511",1,1.4,1.7,2
"4512",2,1.4,1.7,2
"4513",3,1.4,1.7,2
"4514",4,1.4,1.7,2
"4515",5,1.4,1.7,2
"4516",6,1.4,1.7,2
"4517",7,1.4,1.7,2
"4518",8,1.4,1.7,2
"4519",9,1.4,1.7,2
"4520",10,1.4,1.7,2
"4521",1,1.4,1.8,2
"4522",2,1.4,1.8,2
"4523",3,1.4,1.8,2
"4524",4,1.4,1.8,2
"4525",5,1.4,1.8,2
"4526",6,1.4,1.8,2
"4527",7,1.4,1.8,2
"4528",8,1.4,1.8,2
"4529",9,1.4,1.8,2
"4530",10,1.4,1.8,2
"4531",1,1.4,1.9,2
"4532",2,1.4,1.9,2
"4533",3,1.4,1.9,2
"4534",4,1.4,1.9,2
"4535",5,1.4,1.9,2
"4536",6,1.4,1.9,2
"4537",7,1.4,1.9,2
"4538",8,1.4,1.9,2
"4539",9,1.4,1.9,2
"4540",10,1.4,1.9,2
"4541",1,1.4,2,2
"4542",2,1.4,2,2
"4543",3,1.4,2,2
"4544",4,1.4,2,2
"4545",5,1.4,2,2
"4546",6,1.4,2,2
"4547",7,1.4,2,2
"4548",8,1.4,2,2
"4549",9,1.4,2,2
"4550",10,1.4,2,2
"4551",1,1.4,2.1,2
"4552",2,1.4,2.1,2
"4553",3,1.4,2.1,2
"4554",4,1.4,2.1,2
"4555",5,1.4,2.1,2
"4556",6,1.4,2.1,2
"4557",7,1.4,2.1,2
"4558",8,1.4,2.1,2
"4559",9,1.4,2.1,2
"4560",10,1.4,2.1,2
"4561",1,1.4,2.2,2
"4562",2,1.4,2.2,2
"4563",3,1.4,2.2,2
"4564",4,1.4,2.2,2
"4565",5,1.4,2.2,2
"4566",6,1.4,2.2,2
"4567",7,1.4,2.2,2
"4568",8,1.4,2.2,2
"4569",9,1.4,2.2,2
"4570",10,1.4,2.2,2
"4571",1,1.4,2.3,2
"4572",2,1.4,2.3,2
"4573",3,1.4,2.3,2
"4574",4,1.4,2.3,2
"4575",5,1.4,2.3,2
"4576",6,1.4,2.3,2
"4577",7,1.4,2.3,2
"4578",8,1.4,2.3,2
"4579",9,1.4,2.3,2
"4580",10,1.4,2.3,2
